id,level,severity,check_name,message
RF.2.3b-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.9)
RF.2.3b-Q4,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK -0.3)
RF.2.3b-Q5,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK -0.5)
RF.2.3c-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 9.1)
RF.2.3c-Q1,2nd Grade,warn,judge,"The hint directly reveals the compound word structure, which makes the correct syllabification too obvious and essentially gives away the answer for a 2nd grader."
RF.2.3c-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.2)
RF.2.3c-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.5)
RF.2.3c-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 3.7)
RF.2.3c-Q4,2nd Grade,warn,judge,"The hint explicitly breaks down the word into its syllables, effectively giving away the answer rather than guiding the student to discover it."
RF.2.3c-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 11.1)
RF.2.3c-Q5,2nd Grade,warn,judge,"The hint is too direct and essentially gives away the answer by explaining the rule that leads directly to the correct choice, rather than guiding the student to discover it."
RF.2.3d-Q1,2nd Grade,warn,judge,"The hint directly provides the meaning of the prefix 'un-', which is the key information needed to answer this vocabulary question, thus giving away the answer rather than guiding the student to discover it."
RF.2.3d-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.9)
RF.2.3d-Q2,2nd Grade,fail,judge,"The hint directly gives away the correct answer by explicitly stating the meaning of 'hopeful' as 'full of hope', rather than guiding the student to infer the suffix's meaning."
RF.2.3d-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.5)
RF.2.3d-Q4,2nd Grade,warn,judge,"The hint is too specific, as it directly names the suffix found in the correct answer, which could give away the answer rather than just guide the student."
RF.2.3d-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.6)
RF.2.3e-Q1,2nd Grade,warn,judge,"The hint directly gives away the correct answer by naming the word 'said' and asking about it, rather than guiding the student to evaluate all options independently."
RF.2.3e-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 11.3)
RF.2.3e-Q2,2nd Grade,fail,judge,"The hint directly gives away the correct answer, and one of the distractors is plausible and factually true, making it potentially defensible for a student."
RF.2.3e-Q3,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK 0.5)
RF.2.3e-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.8)
RF.2.3e-Q4,2nd Grade,warn,judge,"The hint directly gives away the correct answer by telling the student that the vowel sounds in 'love' and 'cup' are the same, with 'cup' being the example for the correct choice."
RF.2.3f-Q2,2nd Grade,warn,judge,"The hint directly gives away the correct spelling rule for the specific word 'friend', making it too revealing for a spelling question."
RF.2.3f-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.9)
RF.2.3f-Q4,2nd Grade,warn,judge,"The hint directly gives away the answer by specifying the exact ending of the correct word, which allows students to choose the correct option without knowing the full spelling."
RF.2.3f-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.4)
RF.2.4-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 9.0)
RF.2.4-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.9)
RF.2.4-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.2)
RF.2.4-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 11.0)
RF.2.4a-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.9)
RF.2.4a-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.6)
RF.2.4a-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 3.8)
RF.2.4b-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.0)
RF.2.4b-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 7.4)
RF.2.4b-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.0)
RF.2.4b-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 8.1)
RF.2.4b-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.1)
RF.2.4c-Q2,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK -2.1)
RF.2.4c-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.7)
RF.2.4c-Q4,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK -0.2)
L.2.4-Q1,2nd Grade,warn,judge,"The question and choices are well-designed and appropriate for the grade level, but the hint directly gives away the answer by stating 'Tiny' means the same as 'small,' which is the core of the correct option 'Very small.'"
L.2.4-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 7.4)
L.2.4a-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.7)
L.2.4a-Q1,2nd Grade,warn,judge,"The correct answer is literally supported, distractors are plausible, and the prompt is clear for the grade, but the hint is very close to giving away the answer by directly restating the meaning of the word using a synonym."
L.2.4a-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.4)
L.2.4a-Q3,2nd Grade,warn,judge,"The hint directly uses the correct answer word, 'careful,' which gives away the solution rather than guiding the student to infer the meaning."
L.2.4a-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 3.7)
L.2.4a-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.3)
L.2.4b-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 7.2)
L.2.4b-Q1,2nd Grade,warn,judge,"The hint directly provides the meaning of the prefix 'un-', which essentially gives away the answer to the question rather than guiding the student to infer it."
L.2.4b-Q2,2nd Grade,warn,judge,"The hint directly provides the meaning of the prefix 're-', which essentially gives away the correct answer to the question."
L.2.4b-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.4)
L.2.4b-Q3,2nd Grade,fail,judge,The hint directly gives away the correct answer by explaining the prefix and then combining it with the root word to form the exact definition.
L.2.4c-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.0)
L.2.4c-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 3.7)
L.2.4c-Q4,2nd Grade,warn,judge,"The hint directly defines the suffix '-ful' as 'full of,' which essentially gives away the correct answer rather than guiding the student to figure it out independently."
L.2.4c-Q5,2nd Grade,warn,judge,"The hint directly gives away the answer by explaining that '-ment' means 'the act of,' which is the exact phrasing of the correct choice."
L.2.4d-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.4)
L.2.4d-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.8)
L.2.4d-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.1)
L.2.4e-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.4)
L.2.4e-Q1,2nd Grade,warn,judge,"The hint directly defines the correct answer, effectively giving it away rather than guiding the student to discover it."
L.2.4e-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 12.3)
L.2.4e-Q2,2nd Grade,warn,judge,"The hint directly gives away the answer by using a synonym for the correct choice, which undermines the purpose of a hint."
L.2.4e-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 14.4)
L.2.4e-Q4,2nd Grade,warn,judge,"The question and distractors are well-formed and appropriate for the grade level, but the hint directly provides the correct answer, undermining its purpose as a supportive clue."
L.2.5-Q1,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK 0.5)
L.2.5-Q2,2nd Grade,warn,judge,The hint is too direct and nearly gives away the answer by rephrasing the question with a close synonym ('very warm' for 'hot') and then prompting for the obvious opposite.
L.2.5-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.2)
L.2.5a-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.1)
L.2.5a-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.9)
L.2.5a-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.8)
L.2.5b-Q1,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 6.8)
L.2.5b-Q1,2nd Grade,warn,judge,"The hint directly provides the definitions of strength for each word, essentially giving away the correct answer rather than guiding the student to infer the order independently."
L.2.5b-Q2,2nd Grade,warn,reading_level,Reads easier than 2nd Grade (FK -0.5)
L.2.5b-Q4,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 9.5)
L.2.6-Q2,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 4.2)
L.2.6-Q3,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 5.8)
L.2.6-Q5,2nd Grade,warn,reading_level,Reads harder than 2nd Grade (FK 3.6)
RL.3.1-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.1)
RL.3.1-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.1)
RL.3.1-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.2)
RL.3.2-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.7)
RL.3.2-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.5)
RL.3.2-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.5)
RL.3.3-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.0)
RL.3.3-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.6)
RL.3.3-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.5)
RL.3.3-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 13.3)
RL.3.3-Q5,3rd Grade,warn,judge,"The hint directly defines the correct answer using language very similar to the prompt, which gives away the answer rather than guiding the student."
RL.3.4-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.5)
RL.3.4-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.0)
RL.3.4-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.3)
RL.3.5-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.7)
RL.3.5-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 11.2)
RL.3.6-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.1)
RL.3.6-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.2)
RL.3.6-Q2,3rd Grade,warn,judge,"The hint directly defines the correct answer, which makes it too leading and gives away the solution rather than guiding the student to think critically."
RL.3.6-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.9)
RL.3.6-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 10.2)
RL.3.6-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.5)
RL.3.7-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.8)
RL.3.7-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.3)
RL.3.7-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.1)
RL.3.7-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 13.6)
RL.3.7-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.1)
RL.3.7-Q5,3rd Grade,warn,judge,"The prompt and choices are excellent for a 3rd-grade comprehension question, but the hint directly gives away the correct answer rather than guiding the student to it."
RL.3.9-Q1,3rd Grade,warn,judge,The hint directly gives away the correct answer by stating 'That's the theme!' after identifying 'bravery' as the big idea.
RL.3.9-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.8)
RL.3.9-Q2,3rd Grade,warn,judge,"The question and choices are well-designed for the grade level, but the hint directly provides the answer by defining 'setting' using the prompt's examples, which gives away the correct answer."
RL.3.9-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.9)
RL.3.9-Q3,3rd Grade,warn,judge,"The hint directly gives away the correct answer by explicitly stating 'different place' (setting) and 'different mystery' (specific plot), which are the components of the correct choice."
RL.3.9-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.8)
RL.3.9-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.1)
RL.3.10-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.1)
RL.3.10-Q1,3rd Grade,warn,judge,"The question is clear, directly supported by the text, and the distractors are plausible but incorrect; however, the hint is very direct and almost gives away the answer by quoting the exact phrase from the text that contains the solution."
RL.3.10-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.5)
RL.3.10-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.8)
RL.3.10-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.7)
RL.3.10-Q4,3rd Grade,warn,judge,"The hint is too leading as it explicitly states the author builds mystery to make the reader 'want to know more,' which is essentially defining 'curious and intrigued' for a 3rd grader."
RL.3.10-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.3)
RI.3.1-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.1)
RI.3.1-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.6)
RI.3.1-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.6)
RI.3.1-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.1)
RI.3.1-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.8)
RI.3.1-Q5,3rd Grade,fail,judge,"The hint directly explains the reasoning behind the correct answer, essentially giving it away rather than guiding the student to think critically."
RI.3.2-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.0)
RI.3.2-Q2,3rd Grade,warn,judge,"The distractor 'Kids do better in school' is also a defensible answer because doing better in school is a direct outcome that supports the idea that sleep helps learning, making the distinction between it and the correct answer too subtle for a 3rd grader."
RI.3.2-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.9)
RI.3.2-Q3,3rd Grade,warn,judge,"The hint is too direct as it uses the key word 'threats' which is central to the correct answer, making it very easy for a 3rd grader to identify the correct option."
RI.3.2-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.2)
RI.3.2-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.7)
RI.3.3-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.8)
RI.3.3-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.2)
RI.3.3-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 10.2)
RI.3.3-Q3,3rd Grade,warn,judge,"The prompt and correct answer are appropriate for the grade level, and the distractors are plausible but incorrect; however, the hint is too direct as it uses the word 'CAUSED,' which is a key part of the correct answer 'Cause and effect.'"
RI.3.3-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.4)
RI.3.3-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.6)
RI.3.3-Q5,3rd Grade,warn,judge,"The hint explicitly states the cause and effect relationship, which directly gives away the answer to the question asking how the events are connected."
RI.3.4-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.4)
RI.3.4-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.5)
RI.3.4-Q2,3rd Grade,warn,judge,"The hint is too direct, using phrases like 'top one' that are very close synonyms for the correct answer 'highest or most important,' which could give away the answer rather than just guide the student."
RI.3.4-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.6)
RI.3.4-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.7)
RI.3.4-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.0)
RI.3.5-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.2)
RI.3.5-Q1,3rd Grade,warn,judge,"The prompt's phrasing 'find page 47 the fastest' is slightly confusing since the page number is already provided; if a student knows the page number, they would simply turn to it, rather than using a text feature to 'find' it. Additionally, the hint directly describes the function of the correct answer, effectively giving it away."
RI.3.5-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 14.9)
RI.3.5-Q2,3rd Grade,warn,judge,"The hint, 'Sidebars are those boxes on the side of a page with bonus information!', is too close to the correct answer, 'Extra interesting facts or related information,' as 'bonus information' is nearly synonymous with the correct choice."
RI.3.5-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.7)
RI.3.5-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 10.9)
RI.3.5-Q4,3rd Grade,warn,judge,"The hint is very direct and nearly gives away the answer by providing the core function of both an index and a glossary, which is the exact information needed to select the correct choice."
RI.3.5-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 11.2)
RI.3.5-Q5,3rd Grade,fail,judge,"The hint directly gives away the correct answer by rephrasing it, rather than guiding the student to think about the function of a hyperlink."
RI.3.6-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.7)
RI.3.6-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.5)
RI.3.6-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.1)
RI.3.6-Q3,3rd Grade,warn,judge,"The hint directly rephrases the correct answer, essentially giving it away rather than guiding the student to think critically."
RI.3.6-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.9)
RI.3.6-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.7)
RI.3.7-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 11.1)
RI.3.7-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.5)
RI.3.7-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 12.0)
RI.3.7-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.8)
RI.3.7-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.3)
RI.3.7-Q5,3rd Grade,warn,judge,"The hint directly gives away a key part of the correct answer by stating that 'a diagram that shows a cross-section is the best way,' which is explicitly mentioned in the correct choice."
RI.3.8-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.7)
RI.3.8-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.0)
RI.3.8-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.2)
RI.3.8-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 14.3)
RI.3.8-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.4)
RI.3.9-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.7)
RI.3.9-Q1,3rd Grade,fail,judge,"The hint directly gives away the correct answer by stating, 'The topic is the same — sharks,' which is the exact content of the correct choice."
RI.3.9-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.2)
RI.3.9-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.4)
RI.3.9-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.2)
RI.3.10-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.7)
RI.3.10-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.6)
RI.3.10-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 10.5)
RI.3.10-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.3)
RI.3.10-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.4)
RF.3.3-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 5.1)
RF.3.3-Q2,3rd Grade,fail,judge,"The hint directly gives away the correct answer by breaking down the word into its syllables and instructing the student to count them, rather than guiding them to discover the answer independently."
RF.3.3-Q4,3rd Grade,warn,reading_level,Reads easier than 3rd Grade (FK 1.3)
RF.3.3-Q4,3rd Grade,fail,judge,"The distractor ""K and h"" is also a correct answer, as both 'g' and 'h' are silent in the word ""knight,"" making the question ambiguous and flawed."
RF.3.3-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 15.4)
RF.3.3a-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.8)
RF.3.3a-Q1,3rd Grade,warn,judge,"The hint directly gives away the correct answer by using the word 'NOT', which is a key part of the correct option 'Not or opposite', making the question less effective as an assessment."
RF.3.3a-Q2,3rd Grade,warn,judge,"The hint directly provides the correct answer by defining 'enjoyment' using the exact phrase that is the correct choice, which gives away the answer rather than just helping."
RF.3.3a-Q3,3rd Grade,warn,judge,"The hint directly gives away the correct answer by explicitly stating 'preview = see before,' which is the exact meaning of the correct choice 'To view before.'"
RF.3.3a-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.9)
RF.3.3a-Q4,3rd Grade,fail,judge,"The distractor ""Jumpable"" is also a correctly formed word using the suffix -able, meaning there are two correct answers, which makes the question ambiguous and unanswerable as a single-choice question."
RF.3.3a-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.4)
RF.3.3a-Q5,3rd Grade,warn,judge,"The question and choices are appropriate for the grade level, but the hint directly gives away the correct answer, which undermines its purpose."
RF.3.3b-Q1,3rd Grade,warn,reading_level,Reads easier than 3rd Grade (FK -0.9)
RF.3.3b-Q1,3rd Grade,warn,judge,The hint directly gives away the correct answer by stating the sound of '-tion' rather than guiding the student to discover it.
RF.3.3b-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 4.9)
RF.3.3b-Q3,3rd Grade,fail,judge,"The hint directly gives away the correct answer by defining the word and then explicitly stating the meaning of the suffix, rather than guiding the student to discover it."
RF.3.3b-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.6)
RF.3.3b-Q4,3rd Grade,fail,judge,"The hint directly gives away the answer by identifying the specific Latin suffix present only in the correct choice, which undermines the purpose of the question."
RF.3.3b-Q5,3rd Grade,fail,judge,"The hint directly provides the correct answer, making the question ineffective for assessing student understanding of word parts."
RF.3.3c-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.2)
RF.3.3c-Q1,3rd Grade,fail,judge,"The hint directly provides the correct answer by breaking down the word and stating the syllable count, which defeats the purpose of a hint."
RF.3.3c-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 18.5)
RF.3.3c-Q2,3rd Grade,fail,judge,"The hint directly provides the correct answer, making the question ineffective as an assessment of the student's ability to break the word into syllables."
RF.3.3c-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.2)
RF.3.3c-Q3,3rd Grade,warn,judge,"The hint is very close to the correct answer, potentially giving away the strategy rather than guiding the student to think critically about the options."
RF.3.3c-Q4,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 9.2)
RF.3.3c-Q4,3rd Grade,fail,judge,"The hint directly provides the answer by breaking down the word into its syllables, which defeats the purpose of a hint for a comprehension question."
RF.3.3c-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 25.9)
RF.3.3c-Q5,3rd Grade,fail,judge,"The hint gives away the correct answer by explicitly listing all the syllables, rather than guiding the student to figure it out independently."
RF.3.3d-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.1)
RF.3.3d-Q3,3rd Grade,warn,reading_level,Reads easier than 3rd Grade (FK 1.0)
RF.3.3d-Q5,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 8.4)
RF.3.3d-Q5,3rd Grade,warn,judge,"The hint is too specific, providing the exact spelling components ('silent k' and 'ledge') which almost gives away the correct answer rather than guiding the student to discover it."
RF.3.4-Q1,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 7.2)
RF.3.4-Q1,3rd Grade,warn,judge,"The hint is too direct and essentially provides the definition of 'expression' which is the correct answer, rather than guiding the student to it."
RF.3.4-Q2,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 10.2)
RF.3.4-Q3,3rd Grade,warn,reading_level,Reads harder than 3rd Grade (FK 6.5)
RF.3.4-Q3,3rd Grade,warn,judge,"The prompt and choices are appropriate for the grade level, but the hint is very direct and nearly gives away the correct answer by stating, 'Go back and fix it.'"