folder,filename,prompt
RL.K.1,q1.png,"Cartoon picture of a happy dog playing fetch with a red ball in a green park. No text, no words, no letters."
RL.K.1,q2.png,"Cartoon picture of a little girl wearing a bright yellow raincoat splashing in puddles on a rainy day. No text, no words, no letters."
RL.K.1,q3.png,"Cartoon picture of a chocolate birthday cake with six candles on a party table with balloons. No text, no words, no letters."
RL.K.1,q4.png,"Cartoon picture of a tiny gray kitten with white paws sitting under a porch. No text, no words, no letters."
RL.K.1,q5.png,"Cartoon picture of a grandma and a little boy planting seeds in a sunny garden. No text, no words, no letters."
RL.K.2,q1.png,"Cartoon picture of a friendly brown bear reaching into a tree to get golden honey. No text, no words, no letters."
RL.K.2,q2.png,"Cartoon picture of a cute green frog jumping onto a lily pad on a calm pond. No text, no words, no letters."
RL.K.2,q3.png,"Cartoon picture of two kids sharing a sandwich at a school lunch table. No text, no words, no letters."
RL.K.2,q4.png,"Cartoon picture of a turtle crossing a finish line while a rabbit sleeps under a tree. No text, no words, no letters."
RL.K.2,q5.png,"Cartoon picture of a bright colorful rainbow appearing in the sky after rain with kids cheering below. No text, no words, no letters."
RL.K.3,q1.png,"Cartoon picture of a boy and his sister walking together on a path to a school building. No text, no words, no letters."
RL.K.3,q2.png,"Cartoon picture of a girl building a sandcastle at a sunny beach with waves nearby. No text, no words, no letters."
RL.K.3,q3.png,"Cartoon picture of a colorful clown juggling five balls at a circus tent. No text, no words, no letters."
RL.K.3,q4.png,"Cartoon picture of an owl sitting on a tree branch at nighttime with a big glowing moon. No text, no words, no letters."
RL.K.3,q5.png,"Cartoon picture of a girl playing in a backyard with a cute puppy digging a hole. No text, no words, no letters."
RL.K.4,q1.png,"Cartoon picture of a very large elephant standing next to a small car to show how big it is. No text, no words, no letters."
RL.K.4,q2.png,"Cartoon picture of a happy boy jumping up and down with a big smile after winning a game. No text, no words, no letters."
RL.K.4,q3.png,"Cartoon picture of a small sailboat drifting slowly on a calm peaceful lake. No text, no words, no letters."
RL.K.4,q4.png,"Cartoon picture of a girl bundled up in winter clothes standing outside in cold weather with visible breath. No text, no words, no letters."
RL.K.4,q5.png,"Cartoon picture of a mighty lion roaring loudly while small animals run away scared. No text, no words, no letters."
RL.K.5,q1.png,"Cartoon picture of a pretty open storybook with a castle and princess illustration on its pages. No text, no words, no letters."
RL.K.5,q2.png,"Cartoon picture of a child singing a song while looking up at twinkling stars in the night sky. No text, no words, no letters."
RL.K.5,q3.png,"Cartoon picture of a stack of colorful storybooks with fun illustrations on their covers. No text, no words, no letters."
RL.K.5,q4.png,"Cartoon picture of cute colorful bugs crawling on leaves and flowers in a garden. No text, no words, no letters."
RL.K.5,q5.png,"Cartoon picture of three little pigs standing in front of three different houses made of straw sticks and bricks. No text, no words, no letters."
RL.K.6,q1.png,"Cartoon picture of a person sitting at a desk writing in a notebook with a pencil. No text, no words, no letters."
RL.K.6,q2.png,"Cartoon picture of an artist painting a colorful picture on a canvas with a paintbrush. No text, no words, no letters."
RL.K.6,q3.png,"Cartoon picture of a colorful book lying open showing both pictures and writing on its pages. No text, no words, no letters."
RL.K.6,q4.png,"Cartoon picture of a person writing at a desk with a pen and a stack of papers. No text, no words, no letters."
RL.K.6,q5.png,"Cartoon picture of a tall red and white striped hat sitting on a stack of whimsical books. No text, no words, no letters."
RL.K.7,q1.png,"Cartoon picture of a sad little girl with tears on her face standing alone. No text, no words, no letters."
RL.K.7,q2.png,"Cartoon picture of white snowflakes falling gently from a cloudy winter sky. No text, no words, no letters."
RL.K.7,q3.png,"Cartoon picture of happy kids at a party with colorful balloons and a big decorated cake. No text, no words, no letters."
RL.K.7,q4.png,"Cartoon picture of a cute cat hiding under a bed in a cozy bedroom. No text, no words, no letters."
RL.K.7,q5.png,"Cartoon picture of a child reading a colorful picture book with illustrations visible on the pages. No text, no words, no letters."
RL.K.9,q1.png,"Cartoon picture of a bear eating honey and a cat drinking milk side by side. No text, no words, no letters."
RL.K.9,q2.png,"Cartoon picture of a rabbit hopping in a forest next to a squirrel climbing a tree. No text, no words, no letters."
RL.K.9,q3.png,"Cartoon picture of a girl sleeping bravely in a dark room while a boy uses a nightlight. No text, no words, no letters."
RL.K.9,q4.png,"Cartoon picture of three little pigs building a brick house while a big wolf watches from behind a tree. No text, no words, no letters."
RL.K.9,q5.png,"Cartoon picture of two kids one crying and one searching under furniture looking for a lost toy. No text, no words, no letters."
RI.K.1,q1.png,"Cartoon picture of busy honeybees buzzing around a beehive making golden honey. No text, no words, no letters."
RI.K.1,q2.png,"Cartoon picture of planet Earth from space showing blue oceans and green land. No text, no words, no letters."
RI.K.1,q3.png,"Cartoon picture of a smiling child brushing their teeth with a colorful toothbrush. No text, no words, no letters."
RI.K.1,q4.png,"Cartoon picture of cute penguins standing on ice in a snowy cold landscape. No text, no words, no letters."
RI.K.1,q5.png,"Cartoon picture of a small green plant growing in soil with sun shining and rain falling on it. No text, no words, no letters."
RI.K.2,q1.png,"Cartoon picture of shiny red green and yellow apples growing on a tree. No text, no words, no letters."
RI.K.2,q2.png,"Cartoon picture of a friendly golden dog wagging its tail and doing a trick. No text, no words, no letters."
RI.K.2,q3.png,"Cartoon picture of a bright yellow sun shining warm rays down on green plants growing. No text, no words, no letters."
RI.K.2,q4.png,"Cartoon picture of a firefighter in gear standing next to a shiny red fire truck. No text, no words, no letters."
RI.K.2,q5.png,"Cartoon picture of a colorful butterfly emerging from a cocoon on a green leaf. No text, no words, no letters."
RI.K.3,q1.png,"Cartoon picture of rain falling on a garden with tall colorful flowers growing up. No text, no words, no letters."
RI.K.3,q2.png,"Cartoon picture of an ice cube melting into a puddle of water on a warm surface. No text, no words, no letters."
RI.K.3,q3.png,"Cartoon picture of a mother hen sitting on a nest with an egg cracking and a baby chick peeking out. No text, no words, no letters."
RI.K.3,q4.png,"Cartoon picture of a big brown bear sleeping in a cozy cave during winter with snow outside. No text, no words, no letters."
RI.K.3,q5.png,"Cartoon picture of a sunflower growing from a tiny seed showing roots stem and blooming flower. No text, no words, no letters."
RI.K.4,q1.png,"Cartoon picture of a green chameleon lizard with colorful scales sitting on a branch. No text, no words, no letters."
RI.K.4,q2.png,"Cartoon picture of a volcano erupting with bright red lava shooting out the top. No text, no words, no letters."
RI.K.4,q3.png,"Cartoon picture of a tall snowy mountain with a pointed peak against a blue sky. No text, no words, no letters."
RI.K.4,q4.png,"Cartoon picture of a big blue whale swimming through the ocean on a long journey. No text, no words, no letters."
RI.K.4,q5.png,"Cartoon picture of colorful marine animals including fish dolphins and sea turtles swimming in the ocean. No text, no words, no letters."
RI.K.5,q1.png,"Cartoon picture of a colorful book standing upright showing its front cover with a fun illustration. No text, no words, no letters."
RI.K.5,q2.png,"Cartoon picture of a book flipped over showing its back cover with a simple design. No text, no words, no letters."
RI.K.5,q3.png,"Cartoon picture of an open book showing its very first inside page with decorative elements. No text, no words, no letters."
RI.K.5,q4.png,"Cartoon picture of colorful books standing upright on a wooden bookshelf. No text, no words, no letters."
RI.K.5,q5.png,"Cartoon picture of a child holding a book and looking at its front and back covers curiously. No text, no words, no letters."
RI.K.6,q1.png,"Cartoon picture of a book about dinosaurs with a friendly dinosaur illustration on the cover. No text, no words, no letters."
RI.K.6,q2.png,"Cartoon picture of an artist drawing detailed diagrams of animals with colored pencils. No text, no words, no letters."
RI.K.6,q3.png,"Cartoon picture of an astronaut floating in space surrounded by stars and planets. No text, no words, no letters."
RI.K.6,q4.png,"Cartoon picture of a photographer taking a photo of a cute animal with a camera. No text, no words, no letters."
RI.K.6,q5.png,"Cartoon picture of a person writing in a notebook while another person draws pictures beside them. No text, no words, no letters."
RI.K.7,q1.png,"Cartoon picture of a majestic lion with a big fluffy golden mane showing its sharp teeth. No text, no words, no letters."
RI.K.7,q2.png,"Cartoon picture of a colorful map showing different states or regions with dotted borders. No text, no words, no letters."
RI.K.7,q3.png,"Cartoon picture of a caterpillar transforming through stages into a beautiful butterfly. No text, no words, no letters."
RI.K.7,q4.png,"Cartoon picture of a red thermometer showing temperature with sun and clouds in background. No text, no words, no letters."
RI.K.7,q5.png,"Cartoon picture of a tiny chihuahua standing next to a huge great dane dog showing size difference. No text, no words, no letters."
RI.K.8,q1.png,"Cartoon picture of a plate full of colorful fresh vegetables including broccoli carrots and peppers. No text, no words, no letters."
RI.K.8,q2.png,"Cartoon picture of a child sleeping peacefully in bed with a dreamy starry night outside the window. No text, no words, no letters."
RI.K.8,q3.png,"Cartoon picture of a kid wearing a bright bicycle helmet while riding a bike on a path. No text, no words, no letters."
RI.K.8,q4.png,"Cartoon picture of a happy dog doing tricks like sitting and shaking paws with its owner. No text, no words, no letters."
RI.K.8,q5.png,"Cartoon picture of a child drinking a glass of clear refreshing water with a happy expression. No text, no words, no letters."
RI.K.9,q1.png,"Cartoon picture of a fluffy cat sleeping curled up on a soft cushion. No text, no words, no letters."
RI.K.9,q2.png,"Cartoon picture of rain falling from dark clouds onto colorful flowers blooming below. No text, no words, no letters."
RI.K.9,q3.png,"Cartoon picture of a bright warm sun shining rays of light down on green plants and Earth. No text, no words, no letters."
RI.K.9,q4.png,"Cartoon picture of a happy dog being walked on a leash while learning to sit and stay. No text, no words, no letters."
RI.K.9,q5.png,"Cartoon picture of a beautiful butterfly with colorful patterned wings resting on a flower. No text, no words, no letters."
RF.K.1a,q1.png,"Cartoon picture of a child pointing their finger at an open book reading from left to right. No text, no words, no letters."
RF.K.1a,q2.png,"Cartoon picture of a child's eyes following lines in a book moving down to the next line. No text, no words, no letters."
RF.K.1a,q3.png,"Cartoon picture of a child's hand turning a page of a colorful open book. No text, no words, no letters."
RF.K.1a,q4.png,"Cartoon picture of a bright arrow pointing from left to right on a cheerful background. No text, no words, no letters."
RF.K.1a,q5.png,"Cartoon picture of a child sitting and reading a book with their finger at the top left corner. No text, no words, no letters."
RF.K.1b,q1.png,"Cartoon picture of colorful alphabet building blocks stacked together on a table. No text, no words, no letters."
RF.K.1b,q2.png,"Cartoon picture of a child arranging colorful letter magnets on a refrigerator door. No text, no words, no letters."
RF.K.1b,q3.png,"Cartoon picture of a friendly golden retriever dog sitting and wagging its tail happily. No text, no words, no letters."
RF.K.1b,q4.png,"Cartoon picture of colorful letter tiles scattered on a table being rearranged by small hands. No text, no words, no letters."
RF.K.1b,q5.png,"Cartoon picture of a child writing with a big pencil on a piece of paper at a desk. No text, no words, no letters."
RF.K.1c,q1.png,"Cartoon picture of a child carefully writing with a pencil leaving neat spaces on paper. No text, no words, no letters."
RF.K.1c,q2.png,"Cartoon picture of building blocks with small gaps between each block in a row. No text, no words, no letters."
RF.K.1c,q3.png,"Cartoon picture of a cute cat sitting next to a cozy welcome mat on a doorstep. No text, no words, no letters."
RF.K.1c,q4.png,"Cartoon picture of a happy smiling child giving a thumbs up. No text, no words, no letters."
RF.K.1c,q5.png,"Cartoon picture of a child at a desk writing carefully with a pencil and eraser nearby. No text, no words, no letters."
RF.K.1d,q1.png,"Cartoon picture of two colorful alphabet blocks one big and one small sitting side by side. No text, no words, no letters."
RF.K.1d,q2.png,"Cartoon picture of a magnifying glass hovering over colorful small letters on a surface. No text, no words, no letters."
RF.K.1d,q3.png,"Cartoon picture of matching pairs of big and small colorful blocks arranged neatly together. No text, no words, no letters."
RF.K.1d,q4.png,"Cartoon picture of a colorful alphabet train with each car carrying a different colored block. No text, no words, no letters."
RF.K.1d,q5.png,"Cartoon picture of a cheerful classroom with a colorful alphabet displayed on the wall. No text, no words, no letters."
RF.K.2a,q1.png,"Cartoon picture of a cute fluffy cat wearing a fancy top hat sitting on a cushion. No text, no words, no letters."
RF.K.2a,q2.png,"Cartoon picture of a bright yellow sun shining over kids having fun playing outside. No text, no words, no letters."
RF.K.2a,q3.png,"Cartoon picture of a colorful bouncy ball bouncing high against a playground wall. No text, no words, no letters."
RF.K.2a,q4.png,"Cartoon picture of a big round pig rolling in mud in a barnyard pen. No text, no words, no letters."
RF.K.2a,q5.png,"Cartoon picture of a bunny rabbit hopping happily through a grassy meadow. No text, no words, no letters."
RF.K.2b,q1.png,"Cartoon picture of a cute cat clapping its paws together once with a happy face. No text, no words, no letters."
RF.K.2b,q2.png,"Cartoon picture of a bright yellow banana with a fun happy face on it. No text, no words, no letters."
RF.K.2b,q3.png,"Cartoon picture of a beautiful colorful butterfly with big detailed wings flying in a garden. No text, no words, no letters."
RF.K.2b,q4.png,"Cartoon picture of a shiny red apple sitting on a wooden teacher desk. No text, no words, no letters."
RF.K.2b,q5.png,"Cartoon picture of a beautiful rainbow arching across a bright blue sky after rain. No text, no words, no letters."
RF.K.2c,q1.png,"Cartoon picture of a cute cat sitting on a colorful mat in a sunny room. No text, no words, no letters."
RF.K.2c,q2.png,"Cartoon picture of a bright golden sun rising over green rolling hills in the morning. No text, no words, no letters."
RF.K.2c,q3.png,"Cartoon picture of a mop and bucket sitting on a clean shiny floor. No text, no words, no letters."
RF.K.2c,q4.png,"Cartoon picture of a big friendly kid flexing muscles showing how strong and big they are. No text, no words, no letters."
RF.K.2c,q5.png,"Cartoon picture of a colorful spinning top toy spinning on a smooth surface. No text, no words, no letters."
RF.K.2d,q1.png,"Cartoon picture of a colorful treasure map with a path and a big X marking the spot. No text, no words, no letters."
RF.K.2d,q2.png,"Cartoon picture of a bright yellow school bus driving on a road to school. No text, no words, no letters."
RF.K.2d,q3.png,"Cartoon picture of a cute pink pig standing in a muddy farmyard pen. No text, no words, no letters."
RF.K.2d,q4.png,"Cartoon picture of kids having fun at a playground on swings and slides. No text, no words, no letters."
RF.K.2d,q5.png,"Cartoon picture of a cozy bed with fluffy pillows and a warm blanket in a bedroom. No text, no words, no letters."
RF.K.2e,q1.png,"Cartoon picture of a cat sitting next to a baseball bat on a grassy field. No text, no words, no letters."
RF.K.2e,q2.png,"Cartoon picture of a spinning top toy sitting on top of a table. No text, no words, no letters."
RF.K.2e,q3.png,"Cartoon picture of a group of men standing together wearing different colored hats. No text, no words, no letters."
RF.K.2e,q4.png,"Cartoon picture of a child taking a sip from a colorful cup through a straw. No text, no words, no letters."
RF.K.2e,q5.png,"Cartoon picture of a bright red stop sign on a road corner with clear sky behind it. No text, no words, no letters."
RF.K.3a,q1.png,"Cartoon picture of a bouncy ball a baseball bat and a friendly bear standing together. No text, no words, no letters."
RF.K.3a,q2.png,"Cartoon picture of a snake slithering through sunny sand next to a sunflower. No text, no words, no letters."
RF.K.3a,q3.png,"Cartoon picture of a mom holding a glass of milk in a cozy kitchen. No text, no words, no letters."
RF.K.3a,q4.png,"Cartoon picture of a spinning top toy sitting on a table in a bright room. No text, no words, no letters."
RF.K.3a,q5.png,"Cartoon picture of a red toy car racing down a road in the rain. No text, no words, no letters."
RF.K.3b,q1.png,"Cartoon picture of a delicious layered cake sitting on a pretty plate next to a lake. No text, no words, no letters."
RF.K.3b,q2.png,"Cartoon picture of a cute pig sitting down in a cozy barn stall. No text, no words, no letters."
RF.K.3b,q3.png,"Cartoon picture of a musical note floating above a bone lying on the ground. No text, no words, no letters."
RF.K.3b,q4.png,"Cartoon picture of a red crayon lying next to a cozy bed with a red blanket. No text, no words, no letters."
RF.K.3b,q5.png,"Cartoon picture of a colorful cup sitting on a school bus seat. No text, no words, no letters."
RF.K.3c,q1.png,"Cartoon picture of a child sitting cross-legged reading a big colorful picture book. No text, no words, no letters."
RF.K.3c,q2.png,"Cartoon picture of a child proudly raising their hand showing they can do something. No text, no words, no letters."
RF.K.3c,q3.png,"Cartoon picture of a happy boy and girl standing together smiling at each other. No text, no words, no letters."
RF.K.3c,q4.png,"Cartoon picture of a child pointing excitedly at something with a happy surprised face. No text, no words, no letters."
RF.K.3c,q5.png,"Cartoon picture of two best friends a boy and girl holding hands and smiling. No text, no words, no letters."
RF.K.3d,q1.png,"Cartoon picture of a cat and a bat sitting side by side looking at each other curiously. No text, no words, no letters."
RF.K.3d,q2.png,"Cartoon picture of a cooking pan sitting next to a pen on a kitchen counter. No text, no words, no letters."
RF.K.3d,q3.png,"Cartoon picture of two identical friendly dogs sitting together and looking the same. No text, no words, no letters."
RF.K.3d,q4.png,"Cartoon picture of a colorful map lying next to a mop leaning against a wall. No text, no words, no letters."
RF.K.3d,q5.png,"Cartoon picture of a friendly dog standing next to a large log in a forest. No text, no words, no letters."
RF.K.4,q1.png,"Cartoon picture of a big fluffy cat sitting comfortably on a colorful woven mat. No text, no words, no letters."
RF.K.4,q2.png,"Cartoon picture of a dog a cat and a goldfish bowl together as happy pets. No text, no words, no letters."
RF.K.4,q3.png,"Cartoon picture of a child running hopping and skipping playfully in a park. No text, no words, no letters."
RF.K.4,q4.png,"Cartoon picture of a bright sun rising in the morning sky over a playground. No text, no words, no letters."
RF.K.4,q5.png,"Cartoon picture of a mom and dad helping a child put on a coat and hat on a cold day. No text, no words, no letters."
K.L.1,q1.png,"Cartoon picture of a friendly dog a red schoolhouse and a smiling child standing together. No text, no words, no letters."
K.L.1,q2.png,"Cartoon picture of a child jumping high in the air with arms raised on a trampoline. No text, no words, no letters."
K.L.1,q3.png,"Cartoon picture of one cat sitting alone and then three cats sitting together in a group. No text, no words, no letters."
K.L.1,q4.png,"Cartoon picture of a child standing at a crossroads looking around at different places. No text, no words, no letters."
K.L.1,q5.png,"Cartoon picture of a colorful ball sitting inside an open cardboard box. No text, no words, no letters."
K.L.2,q1.png,"Cartoon picture of a child writing neatly at a desk with a pencil in a classroom. No text, no words, no letters."
K.L.2,q2.png,"Cartoon picture of a child writing a sentence on paper with a period dot at the end. No text, no words, no letters."
K.L.2,q3.png,"Cartoon picture of a curious child with a big question mark thought bubble above their head. No text, no words, no letters."
K.L.2,q4.png,"Cartoon picture of a friendly child waving and introducing themselves with a smile. No text, no words, no letters."
K.L.2,q5.png,"Cartoon picture of a big friendly dog standing in a yard looking happy and alert. No text, no words, no letters."
K.L.4,q1.png,"Cartoon picture of a boy jumping up high in the air at a playground with a happy face. No text, no words, no letters."
K.L.4,q2.png,"Cartoon picture of an unhappy girl with a frown on her face standing with crossed arms. No text, no words, no letters."
K.L.4,q3.png,"Cartoon picture of two cute dogs standing together side by side wagging their tails. No text, no words, no letters."
K.L.4,q4.png,"Cartoon picture of a kind child helping a friend carry a heavy backpack at school. No text, no words, no letters."
K.L.4,q5.png,"Cartoon picture of a boy accidentally spilling a glass of milk on a table. No text, no words, no letters."
K.L.5,q1.png,"Cartoon picture of colorful fruits including an apple banana and orange arranged together on a table. No text, no words, no letters."
K.L.5,q2.png,"Cartoon picture of a hot steaming cup next to a cold glass with ice cubes showing opposites. No text, no words, no letters."
K.L.5,q3.png,"Cartoon picture of a proud peacock strutting and showing off its beautiful colorful tail feathers. No text, no words, no letters."
K.L.5,q4.png,"Cartoon picture of a dog a cat and a fish together as a group of animal friends. No text, no words, no letters."
K.L.5,q5.png,"Cartoon picture of three faces showing different levels of happiness from a small smile to a big laugh. No text, no words, no letters."
K.L.6,q1.png,"Cartoon picture of a colorful underwater ocean scene with fish a whale and a dolphin swimming. No text, no words, no letters."
K.L.6,q2.png,"Cartoon picture of kids standing in a neat straight line one behind the other at school. No text, no words, no letters."
K.L.6,q3.png,"Cartoon picture of a big bear sleeping in a cozy den during snowy winter hibernation. No text, no words, no letters."
K.L.6,q4.png,"Cartoon picture of a child scratching their head looking puzzled at a challenging jigsaw puzzle. No text, no words, no letters."
K.L.6,q5.png,"Cartoon picture of colorful autumn leaves changing from green to red orange and yellow falling from a tree. No text, no words, no letters."
